time,seconds_elapsed,z,y,x
1716404131465332700,138.81033276367188,0.7700958251953125,0.377960205078125,0.2308197021484375
1716404131475464400,138.82046435546874,0.7796783447265625,0.1563873291015625,0.21270751953125
1716404131485596400,138.83059643554688,0.8606414794921875,0.1063232421875,0.164764404296875
1716404131495728000,138.84072802734374,0.9618377685546875,0.095672607421875,0.09552001953125
1716404131505859800,138.85085986328124,1.02362060546875,0.10845947265625,0.0582427978515625
1716404131515991800,138.86099169921874,1.0310821533203125,0.1808929443359375,0.061431884765625
1716404131526123500,138.87112353515624,1.012969970703125,0.2021942138671875,0.0688934326171875
1716404131536255500,138.88125537109374,0.9756927490234375,0.196868896484375,0.0667572021484375
1716404131546387200,138.89138720703124,0.911773681640625,0.130828857421875,0.08380126953125
1716404131556519200,138.90151928710938,0.82867431640625,0.027496337890625,0.1285552978515625
1716404131566651000,138.91165087890624,0.7253570556640625,-0.06732177734375,0.18927001953125
1716404131576782800,138.92178295898438,0.6198883056640625,-0.1397552490234375,0.256378173828125
1716404131586914600,138.93191455078124,0.5399932861328125,-0.212188720703125,0.303253173828125
1716404131597046500,138.94204663085938,0.48779296875,-0.28143310546875,0.3075103759765625
1716404131607178200,138.95217822265624,0.4590301513671875,-0.2750396728515625,0.2755584716796875
1716404131617310200,138.96231030273438,0.4569091796875,-0.2207183837890625,0.235076904296875
1716404131627442000,138.97244189453124,0.4739532470703125,-0.1844940185546875,0.190338134765625
1716404131637574000,138.98257397460938,0.49951171875,-0.123779296875,0.1402740478515625
1716404131647705600,138.99270556640624,0.5059051513671875,0.01470947265625,0.1051177978515625
1716404131657837600,139.00283764648438,0.4739532470703125,0.14892578125,0.098724365234375
1716404131667969300,139.01296923828124,0.411102294921875,0.1926116943359375,0.1051177978515625
1716404131678101200,139.02310131835938,0.354644775390625,0.152130126953125,0.109375
1716404131688233000,139.03323291015624,0.3376007080078125,0.062652587890625,0.1157684326171875
1716404131698365000,139.04336499023438,0.362091064453125,-0.054534912109375,0.1264190673828125
1716404131708466200,139.05346606445312,0.39617919921875,-0.1749114990234375,0.1370697021484375
1716404131718598000,139.06359790039062,0.408966064453125,-0.268646240234375,0.1509246826171875
1716404131728729900,139.07372973632812,0.3951263427734375,-0.3219146728515625,0.17755126953125
1716404131738861600,139.08386157226562,0.373809814453125,-0.313385009765625,0.209503173828125
1716404131748993500,139.09399365234376,0.3514404296875,-0.2548065185546875,0.2158966064453125
1716404131759125200,139.10412524414062,0.3162841796875,-0.2057952880859375,0.1967315673828125
1716404131769257200,139.11425732421876,0.2811279296875,-0.179168701171875,0.19140625
1716404131779389000,139.12438891601562,0.2672882080078125,-0.1301727294921875,0.21270751953125
1716404131789521000,139.13452099609376,0.298187255859375,-0.064117431640625,0.2510528564453125
1716404131799652600,139.14465258789062,0.3716888427734375,-0.0108642578125,0.2862091064453125
1716404131809784600,139.15478466796876,0.46435546875,0.015777587890625,0.323486328125
1716404131819916300,139.16491625976562,0.535736083984375,0.0424041748046875,0.3565216064453125
1716404131830048300,139.17504833984376,0.58154296875,0.0860748291015625,0.361846923828125
1716404131840180000,139.18517993164062,0.6220245361328125,0.0828857421875,0.3298797607421875
1716404131850312000,139.19531201171876,0.648651123046875,-0.0236358642578125,0.2862091064453125
1716404131860443600,139.20544360351562,0.6475830078125,-0.2217864990234375,0.24786376953125
1716404131870575600,139.21557568359376,0.5868682861328125,-0.51898193359375,0.2499847412109375
1716404131880707300,139.22570727539062,0.467559814453125,-0.79595947265625,0.2755584716796875
1716404131890839300,139.23583935546876,0.329071044921875,-0.9355010986328125,0.2649078369140625
1716404131900971000,139.24597094726562,0.214019775390625,-0.90887451171875,0.1754150390625
1716404131911103000,139.25610302734376,0.12347412109375,-0.726715087890625,0.0433349609375
1716404131921234700,139.26623461914062,0.0265350341796875,-0.383697509765625,-0.0930328369140625
1716404131931366700,139.27636669921876,-0.1044921875,0.070098876953125,-0.242156982421875
1716404131941498400,139.28649829101562,-0.2291259765625,0.5803680419921875,-0.4072723388671875
1716404131951630300,139.29663037109376,-0.3015594482421875,0.995819091796875,-0.5702667236328125
1716404131961762000,139.30676196289062,-0.356964111328125,1.236572265625,-0.7012939453125
1716404131971894000,139.31689404296876,-0.4293975830078125,1.3441619873046875,-0.79290771484375
1716404131982025700,139.32702563476562,-0.5199432373046875,1.404876708984375,-0.857879638671875
1716404131992157700,139.33715771484376,-0.6584320068359375,1.3846435546875,-0.850433349609375
1716404132002289400,139.34728930664062,-0.857635498046875,1.3313751220703125,-0.82806396484375
1716404132012421000,139.35742114257812,-1.086669921875,1.2046051025390625,-0.9271240234375
1716404132022553000,139.36755297851562,-1.3412628173828125,0.99688720703125,-1.1753387451171875
1716404132032684800,139.37768481445312,-1.585205078125,0.8296356201171875,-1.4821319580078125
1716404132042816800,139.38781665039062,-1.83447265625,0.779571533203125,-1.7782745361328125
1716404132052948500,139.39794848632812,-2.1700439453125,1.03948974609375,-1.91888427734375
1716404132063080400,139.40808056640626,-2.4821624755859375,1.4687957763671875,-1.816619873046875
1716404132073212200,139.41821215820312,-2.660064697265625,1.816070556640625,-1.501312255859375
1716404132083371000,139.42837109375,-2.681365966796875,1.8469696044921875,-1.1412506103515625
1716404132093503000,139.4385029296875,-2.5599212646484375,1.5156707763671875,-0.8972930908203125
1716404132103634700,139.448634765625,-2.27337646484375,0.9436187744140625,-0.84722900390625
1716404132113766700,139.4587666015625,-1.96337890625,0.194732666015625,-0.9026336669921875
1716404132123898400,139.4688984375,-1.7961273193359375,-0.67132568359375,-0.965484619140625
1716404132134030300,139.4790302734375,-1.722625732421875,-1.4979705810546875,-0.96014404296875
1716404132144162000,139.489162109375,-1.720489501953125,-2.0487060546875,-0.8312530517578125
1716404132154294000,139.4992939453125,-1.7300872802734375,-2.277740478515625,-0.732177734375
1716404132164425700,139.50942578125,-1.713043212890625,-2.4151611328125,-0.7172698974609375
1716404132174557700,139.5195576171875,-1.643798828125,-2.381072998046875,-0.7513580322265625
1716404132184689400,139.529689453125,-1.5074462890625,-1.9624176025390625,-0.85894775390625
1716404132194821400,139.5398212890625,-1.3284759521484375,-1.4180755615234375,-1.0688018798828125
1716404132204953000,139.549953125,-1.1910552978515625,-1.147491455078125,-1.3287353515625
1716404132215085000,139.5600849609375,-1.118621826171875,-1.2092742919921875,-1.48638916015625
1716404132225216800,139.570216796875,-1.1037139892578125,-1.4265899658203125,-1.4384613037109375
1716404132235348500,139.58034838867187,-1.130340576171875,-1.511810302734375,-1.26055908203125
1716404132245480400,139.59048046875,-1.17828369140625,-1.32965087890625,-1.0869140625
1716404132255612200,139.60061206054687,-1.2464599609375,-1.0271148681640625,-0.9825286865234375
1716404132265744100,139.610744140625,-1.3401947021484375,-0.8321685791015625,-0.9345855712890625
1716404132275875800,139.62087573242187,-1.4211578369140625,-0.872650146484375,-0.907958984375
1716404132286007800,139.6310078125,-1.4691009521484375,-1.091033935546875,-0.8866424560546875
1716404132296139500,139.64113940429687,-1.4658966064453125,-1.35308837890625,-0.8419036865234375
1716404132306271500,139.651271484375,-1.40411376953125,-1.5395050048828125,-0.7833099365234375
1716404132316403200,139.6614033203125,-1.3156890869140625,-1.6343231201171875,-0.7172698974609375
1716404132326535200,139.67153515625,-1.2464599609375,-1.636444091796875,-0.632049560546875
1716404132336667000,139.6816669921875,-1.186798095703125,-1.6013031005859375,-0.5329742431640625
1716404132346798800,139.691798828125,-1.1250152587890625,-1.5618743896484375,-0.427520751953125
1716404132356930600,139.7019306640625,-1.04937744140625,-1.4915771484375,-0.3327178955078125
1716404132367062500,139.7120625,-0.9673614501953125,-1.342437744140625,-0.2506866455078125
1716404132377194200,139.7221943359375,-0.90130615234375,-1.1080780029296875,-0.166534423828125
1716404132387326200,139.732326171875,-0.8480377197265625,-0.771453857421875,-0.07598876953125
1716404132397458000,139.7424580078125,-0.7830657958984375,-0.408203125,0.0124359130859375
1716404132407590000,139.75258984375,-0.6925201416015625,-0.065185546875,0.0678253173828125
1716404132417721600,139.7627216796875,-0.5859832763671875,0.2373504638671875,0.1136322021484375
1716404132427853600,139.772853515625,-0.479461669921875,0.4962158203125,0.199920654296875
1716404132437985300,139.7829853515625,-0.3814544677734375,0.6730499267578125,0.3309478759765625
1716404132448117200,139.7931171875,-0.28558349609375,0.7412261962890625,0.465179443359375
1716404132458249000,139.8032490234375,-0.1865081787109375,0.6687774658203125,0.5695648193359375
1716404132468381000,139.813380859375,-0.09063720703125,0.4333648681640625,0.653717041015625
1716404132478512600,139.8235126953125,-0.0064849853515625,0.093536376953125,0.7325592041015625
1716404132488644600,139.83364453125,0.0606231689453125,-0.245208740234375,0.8113861083984375
1716404132498776300,139.8437763671875,0.112823486328125,-0.4710540771484375,0.872100830078125
1716404132508908300,139.853908203125,0.1650238037109375,-0.4678497314453125,0.8880767822265625
1716404132519040000,139.8640400390625,0.2353363037109375,-0.1663818359375,0.827362060546875
1716404132529172000,139.874171875,0.305633544921875,0.3992767333984375,0.7219085693359375
1716404132539303700,139.8843037109375,0.3258819580078125,1.190765380859375,0.7442779541015625
1716404132549435400,139.89443530273437,0.3098907470703125,2.1484375,0.9349517822265625
1716404132559567400,139.9045673828125,0.3482513427734375,2.8163604736328125,1.03082275390625
1716404132569699000,139.91469897460937,0.568756103515625,2.6885223388671875,1.0510711669921875
1716404132579831000,139.9248310546875,0.966094970703125,2.12713623046875,1.1810302734375
