time,seconds_elapsed,z,y,x
1716403993549879800,0.8948798828125,-0.16153860092163086,0.2878117561340332,-0.13755124807357788
1716403993560011800,0.90501171875,-0.4923858642578125,0.3119163513183594,-0.007210671901702881
1716403993570143500,0.9151435546875,-0.3934006690979004,0.32759904861450195,0.16604167222976685
1716403993580275500,0.925275390625,-0.08172798156738281,0.26439809799194336,0.3045514225959778
1716403993590407200,0.9354072265625,0.22489404678344727,0.1602020263671875,0.3969901204109192
1716403993600539100,0.9455390625,0.41159725189208984,0.1796860694885254,0.35120147466659546
1716403993610670800,0.9556708984375,0.37357568740844727,0.11555147171020508,0.1763467788696289
1716403993620802800,0.965802734375,0.3349275588989258,0.0718994140625,-0.03633207082748413
1716403993630934500,0.9759345703125,0.2353649139404297,0.000030040740966796875,-0.2314395308494568
1716403993641066500,0.98606640625,-0.10620403289794922,-0.11871814727783203,-0.39253008365631104
1716403993651198200,0.9961982421875,-0.39215517044067383,-0.09272241592407227,-0.5123531222343445
1716403993661299500,1.006299560546875,-0.5090746879577637,-0.02084493637084961,-0.5485166907310486
1716403993671431400,1.016431396484375,-0.2750520706176758,-0.01408529281616211,-0.4148291349411011
1716403993681563100,1.026563232421875,0.29075098037719727,-0.005199432373046875,-0.23241233825683594
1716403993691695000,1.036695068359375,0.6684131622314453,-0.032982826232910156,-0.15743321180343628
1716403993701826800,1.046826904296875,0.7390007972717285,-0.03537321090698242,-0.09385305643081665
1716403993711958800,1.056958740234375,0.6562376022338867,-0.018559932708740234,-0.1563541293144226
1716403993722090500,1.067090576171875,0.38371944427490234,-0.0035758018493652344,-0.2838901877403259
1716403993732222500,1.077222412109375,0.03586530685424805,0.006705284118652344,-0.3415471315383911
1716403993742354200,1.087354248046875,-0.3036775588989258,0.005759716033935547,-0.3597998023033142
1716403993752486100,1.097486083984375,-0.4290008544921875,0.04615640640258789,-0.3913728594779968
1716403993762617900,1.107617919921875,-0.3051471710205078,0.09021186828613281,-0.38805830478668213
1716403993772749800,1.117749755859375,-0.0901951789855957,0.1413707733154297,-0.2531009912490845
1716403993782881500,1.127881591796875,0.13568878173828125,0.16948843002319336,-0.07432878017425537
1716403993793013500,1.138013427734375,0.41220664978027344,0.19626379013061523,-0.0004690885543823242
1716403993803114800,1.14811474609375,0.4604511260986328,0.23429298400878906,0.01913166046142578
1716403993813246500,1.15824658203125,0.25659751892089844,0.23395061492919922,0.0027021169662475586
1716403993823378400,1.16837841796875,0.034418582916259766,0.17110872268676758,0.027568578720092773
1716403993833510100,1.17851025390625,0.09972715377807617,0.13454008102416992,0.10740137100219727
1716403993843642000,1.18864208984375,0.29149818420410156,0.2033524513244629,0.22477281093597412
1716403993853773800,1.19877392578125,0.37149810791015625,0.23845767974853516,0.2387964129447937
